CMDdriver	GasFeedback	targetVel	AccX	AccY	CMD_acc	GpsSpeed
0.0000	0.0000	22.5113	-0.9294	-0.0000	-0.9318	91.8666
0.0000	0.0000	22.4821	-0.9294	-0.0000	-0.9358	91.8666
0.0000	0.0000	22.4533	-0.9315	0.0000	-0.9402	91.7326
0.0000	0.0000	22.4242	-0.9323	0.0000	-0.9447	91.6656
0.0000	0.0000	22.3953	-0.9329	0.0000	-0.9494	91.5984
0.0000	0.0000	22.3663	-0.9334	0.0000	-0.9541	91.5312
0.0000	0.0000	22.3372	-0.9657	-0.0000	-0.9589	91.4631
0.0000	0.0000	22.3082	-0.9692	-0.0000	-0.9444	91.3934
0.0000	0.0000	22.2792	-0.9077	-0.0000	-0.9471	91.3265
0.0000	0.0000	22.2502	-0.9223	-0.0000	-0.9892	91.2605
0.0000	0.0000	22.2212	-0.9598	-0.0000	-0.9856	91.1927
0.0000	0.0000	22.1924	-0.9731	-0.0000	-0.9680	91.1231
0.0000	0.0000	22.1632	-0.9731	-0.0000	-0.9648	91.1231
0.0000	0.0000	22.1343	-0.9748	-0.0000	-0.9682	90.9827
0.0000	0.0000	22.1052	-0.9772	-0.0000	-0.9732	90.9125
0.0000	0.0000	22.0762	-0.9806	-0.0000	-0.9764	90.8420
0.0000	0.0000	22.0472	-0.9818	-0.0000	-0.9790	90.7713
0.0000	0.0000	22.0182	-0.9839	-0.0000	-0.9829	90.7005
0.0000	0.0000	21.9891	-0.9864	-0.0000	-0.9863	90.6296
0.0000	0.0000	21.9604	-0.9883	-0.0000	-0.9892	90.5585
0.0000	0.0000	21.9312	-0.9896	0.0000	-0.9927	90.4873
0.0000	0.0000	21.9022	-0.9905	0.0000	-0.9965	90.4160
0.0000	0.0000	21.8732	-0.9912	-0.0000	-1.0005	90.3447
0.0000	0.0000	21.8442	-0.9912	-0.0000	-1.0046	90.3447
0.0000	0.0000	21.8152	-1.0359	-0.0000	-0.9891	90.1984
0.0000	0.0000	21.7862	-0.9283	-0.0000	-0.9862	90.1285
0.0000	0.0000	21.7572	-0.9635	-0.0000	-1.0557	90.0603
0.0000	0.0000	21.7282	-1.0456	-0.0000	-1.0395	89.9883
0.0000	0.0000	21.6992	-1.0422	0.0000	-0.9945	89.9126
0.0000	0.0000	21.6702	-0.9401	0.0000	-1.0005	89.8394
0.0000	0.0000	21.6412	-1.0126	0.0000	-1.0662	89.7682
0.0000	0.0000	21.6123	-1.0724	0.0000	-1.0270	89.6929
0.0000	0.0000	21.5832	-0.9945	0.0000	-0.9951	89.6182
0.0000	0.0000	21.5542	-0.9934	0.0000	-1.0461	89.5468
0.0000	0.0000	21.5252	-0.9934	0.0000	-1.0512	89.5468
0.0000	0.0000	21.4961	-1.0800	-0.0000	-1.0361	89.3983
0.0000	0.0000	21.4672	-0.9932	-0.0000	-1.0074	89.3243
0.0000	0.0000	21.4382	-1.0274	-0.0000	-1.0638	89.2515
0.0000	0.0000	21.4091	-1.0751	-0.0000	-1.0476	89.1760
0.0000	0.0000	21.3802	-1.0240	-0.0000	-1.0227	89.0996
0.0000	0.0000	21.3512	-1.0379	-0.0000	-1.0573	89.0258
0.0000	0.0000	21.3222	-1.0833	-0.0000	-1.0532	88.9491
0.0000	0.0000	21.2932	-1.0636	-0.0000	-1.0296	88.8720
0.0000	0.0000	21.2641	-1.0109	0.0000	-1.0452	88.7972
0.0000	0.0000	21.2352	-1.0320	0.0000	-1.0810	88.7239
0.0000	0.0000	21.2061	-1.0320	0.0000	-1.0725	88.7239
0.0000	0.0000	21.1772	-1.0915	0.0000	-1.0514	88.5706
0.0000	0.0000	21.1481	-1.0507	0.0000	-1.0443	88.4939
0.0000	0.0000	21.1191	-1.0460	-0.0000	-1.0726	88.4185
0.0000	0.0000	21.0902	-1.0845	-0.0000	-1.0794	88.3419
0.0000	0.0000	21.0611	-1.0910	-0.0000	-1.0601	88.2635
0.0000	0.0000	21.0322	-1.0673	-0.0000	-1.0597	88.1853
0.0000	0.0000	21.0031	-1.0876	-0.0000	-1.0776	88.1074
0.0000	0.0000	20.9741	-1.0887	-0.0000	-1.0690	88.0290
0.0000	0.0000	20.9451	-1.0804	-0.0000	-1.0719	87.9510
0.0000	0.0000	20.9161	-1.0888	-0.0000	-1.0805	87.8729
0.0000	0.0000	20.8872	-1.0888	-0.0000	-1.0790	87.8729
0.0000	0.0000	20.8581	-1.0908	-0.0000	-1.0814	87.7159
0.0000	0.0000	20.8291	-1.0919	-0.0000	-1.0849	87.6374
0.0000	0.0000	20.8001	-1.0947	-0.0000	-1.0878	87.5586
0.0000	0.0000	20.7712	-1.0959	-0.0000	-1.0896	87.4798
0.0000	0.0000	20.7421	-1.0972	-0.0000	-1.0924	87.4008
0.0000	0.0000	20.7131	-1.0993	-0.0000	-1.0951	87.3218
0.0000	0.0000	20.6841	-1.1007	0.0000	-1.0973	87.2426
0.0000	0.0000	20.6551	-1.1023	-0.0000	-1.0999	87.1632
0.0000	0.0000	20.6262	-1.1040	-0.0000	-1.1023	87.0838
0.0000	0.0000	20.5971	-1.1405	-0.0000	-1.1047	87.0032
0.0000	0.0000	20.5681	-1.1405	-0.0000	-1.0860	87.0032
0.0000	0.0000	20.5391	-1.0254	-0.0000	-1.1043	86.8455
0.0000	0.0000	20.5102	-1.1183	-0.0000	-1.1623	86.7676
0.0000	0.0000	20.4811	-1.1871	-0.0000	-1.1101	86.6845
0.0000	0.0000	20.4522	-1.0855	-0.0000	-1.0715	86.6019
0.0000	0.0000	20.4230	-1.0830	-0.0000	-1.1357	86.5241
0.0000	0.0000	20.3941	-1.1314	-0.0000	-1.1408	86.4452
0.0000	0.0000	20.3651	-1.1490	-0.0000	-1.1152	86.3631
0.0000	0.0000	20.3361	-1.1184	-0.0000	-1.1076	86.2817
0.0000	0.0000	20.3071	-1.1363	-0.0000	-1.1292	86.2006
0.0000	0.0000	20.2781	-1.1448	-0.0000	-1.1216	86.1184
0.0000	0.0000	20.2492	-1.1448	-0.0000	-1.1195	86.1184
0.0000	0.0000	20.2202	-1.1279	-0.0000	-1.1298	85.9549
0.0000	0.0000	20.1911	-1.1537	-0.0000	-1.1359	85.8725
0.0000	0.0000	20.1621	-1.1419	-0.0000	-1.1234	85.7899
0.0000	0.0000	20.1331	-1.1388	-0.0000	-1.1335	85.7078
0.0000	0.0000	20.1040	-1.1500	-0.0000	-1.1384	85.6255
0.0000	0.0000	20.0751	-1.1469	-0.0000	-1.1347	85.5427
0.0000	0.0000	20.0461	-1.1470	-0.0000	-1.1395	85.4601
0.0000	0.0000	20.0170	-1.1513	-0.0000	-1.1424	85.3773
0.0000	0.0000	19.9881	-1.1513	-0.0000	-1.1428	85.2945
0.0000	0.0000	19.9591	-1.1520	-0.0000	-1.1457	85.2115
0.0000	0.0000	19.9300	-1.1520	-0.0000	-1.1483	85.2115
0.0000	0.0000	19.9011	-1.1577	-0.0000	-1.1497	85.0453
0.0000	0.0000	19.8722	-1.1551	-0.0000	-1.1506	84.9620
0.0000	0.0000	19.8430	-1.1946	-0.0000	-1.1551	84.8773
0.0000	0.0000	19.8141	-1.1667	-0.0000	-1.1340	84.7922
0.0000	0.0000	19.7850	-1.1274	-0.0000	-1.1535	84.7092
0.0000	0.0000	19.7560	-1.1823	-0.0000	-1.1801	84.6272
0.0000	0.0000	19.7270	-1.2010	-0.0000	-1.1501	84.5415
0.0000	0.0000	19.6981	-1.1487	-0.0000	-1.1414	84.4572
0.0000	0.0000	19.6691	-1.1516	-0.0000	-1.1756	84.3745
0.0000	0.0000	19.6400	-1.1958	-0.0000	-1.1768	84.2902
0.0000	0.0000	19.6110	-1.1958	-0.0000	-1.1530	84.2902
0.0000	0.0000	19.5821	-1.1596	-0.0000	-1.1578	84.1197
0.0000	0.0000	19.5530	-1.2009	-0.0000	-1.1800	84.0344
0.0000	0.0000	19.5240	-1.1916	-0.0000	-1.1577	83.9483
0.0000	0.0000	19.4950	-1.1751	-0.0000	-1.1658	83.8630
0.0000	0.0000	19.4660	-1.1946	-0.0000	-1.1784	83.7780
0.0000	0.0000	19.4370	-1.1929	-0.0000	-1.1693	83.6919
0.0000	0.0000	19.4080	-1.1865	-0.0000	-1.1729	83.6064
0.0000	0.0000	19.3791	-1.1947	-0.0000	-1.1792	83.5205
0.0000	0.0000	19.3501	-1.1951	-0.0000	-1.1768	83.4345
0.0000	0.0000	19.3210	-1.1934	0.0000	-1.1792	83.3485
0.0000	0.0000	19.2920	-1.1934	0.0000	-1.1827	83.3485
0.0000	0.0000	19.2630	-1.2012	0.0000	-1.1831	83.1761
0.0000	0.0000	19.2341	-1.1954	0.0000	-1.1829	83.0899
0.0000	0.0000	19.2052	-1.1995	-0.0000	-1.1889	83.0037
0.0000	0.0000	19.1760	-1.2022	-0.0000	-1.1890	82.9172
0.0000	0.0000	19.1471	-1.2011	-0.0000	-1.1898	82.8307
0.0000	0.0000	19.1180	-1.2030	-0.0000	-1.1929	82.7442
0.0000	0.0000	19.0889	-1.2046	-0.0000	-1.1942	82.6575
0.0000	0.0000	19.0599	-1.2051	-0.0000	-1.1958	82.5707
0.0000	0.0000	19.0310	-1.2064	-0.0000	-1.1978	82.4839
0.0000	0.0000	19.0020	-1.2076	-0.0000	-1.1994	82.3970
0.0000	0.0000	18.9731	-1.2076	-0.0000	-1.2010	82.3970
0.0000	0.0000	18.9440	-1.2508	-0.0000	-1.2029	82.2209
0.0000	0.0000	18.9150	-1.2087	-0.0000	-1.1795	82.1328
0.0000	0.0000	18.8861	-1.1829	-0.0000	-1.2071	82.0467
0.0000	0.0000	18.8571	-1.2433	-0.0000	-1.2251	81.9596
0.0000	0.0000	18.8280	-1.2458	-0.0000	-1.1912	81.8698
0.0000	0.0000	18.7990	-1.1564	-0.0000	-1.1917	81.7817
0.0000	0.0000	18.7699	-1.2013	-0.0000	-1.2477	81.6961
0.0000	0.0000	18.7410	-1.2515	-0.0000	-1.2232	81.6076
0.0000	0.0000	18.7120	-1.2373	0.0000	-1.1952	81.5180
0.0000	0.0000	18.6830	-1.1712	0.0000	-1.2058	81.4307
0.0000	0.0000	18.6539	-1.1712	0.0000	-1.2479	81.4307
0.0000	0.0000	18.6251	-1.2586	-0.0000	-1.2134	81.2557
0.0000	0.0000	18.5960	-1.2125	-0.0000	-1.1999	81.1672
0.0000	0.0000	18.5671	-1.2054	-0.0000	-1.2298	81.0802
0.0000	0.0000	18.5380	-1.2521	-0.0000	-1.2365	80.9918
0.0000	0.0000	18.5089	-1.2514	-0.0000	-1.2106	80.9015
0.0000	0.0000	18.4800	-1.2232	0.0000	-1.2130	80.8119
0.0000	0.0000	18.4510	-1.2505	0.0000	-1.2319	80.7224
0.0000	0.0000	18.4220	-1.2474	0.0000	-1.2176	80.6325
0.0000	0.0000	18.3929	-1.2348	0.0000	-1.2214	80.5432
0.0000	0.0000	18.3640	-1.2470	0.0000	-1.2311	80.4539
0.0000	0.0000	18.3350	-1.2470	0.0000	-1.2258	80.4539
0.0000	0.0000	18.3060	-1.2438	0.0000	-1.2274	80.2745
0.0000	0.0000	18.2769	-1.2478	-0.0000	-1.2317	80.1847
0.0000	0.0000	18.2481	-1.2491	-0.0000	-1.2313	80.0948
0.0000	0.0000	18.2190	-1.2483	-0.0000	-1.2325	80.0049
0.0000	0.0000	18.1900	-1.2501	-0.0000	-1.2350	79.9150
0.0000	0.0000	18.1610	-1.2512	-0.0000	-1.2358	79.8250
0.0000	0.0000	18.1320	-1.2515	-0.0000	-1.2372	79.7349
0.0000	0.0000	18.1030	-1.2528	-0.0000	-1.2389	79.6447
0.0000	0.0000	18.0740	-1.2537	-0.0000	-1.2401	79.5545
0.0000	0.0000	18.0449	-1.2544	-0.0000	-1.2415	79.4642
0.0000	0.0000	18.0160	-1.2544	-0.0000	-1.2430	79.4642
0.0000	0.0000	17.9869	-1.2573	-0.0000	-1.2443	79.2833
0.0000	0.0000	17.9581	-1.2566	0.0000	-1.2451	79.1929
0.0000	0.0000	17.9289	-1.2579	0.0000	-1.2475	79.1023
0.0000	0.0000	17.8999	-1.2593	0.0000	-1.2486	79.0117
0.0000	0.0000	17.8709	-1.2596	0.0000	-1.2496	78.9210
0.0000	0.0000	17.8420	-1.2606	0.0000	-1.2513	78.8303
0.0000	0.0000	17.8130	-1.3009	-0.0000	-1.2526	78.7376
0.0000	0.0000	17.7838	-1.2628	-0.0000	-1.2300	78.6456
0.0000	0.0000	17.7550	-1.2325	-0.0000	-1.2545	78.5558
0.0000	0.0000	17.7260	-1.2955	-0.0000	-1.2748	78.4653
0.0000	0.0000	17.6970	-1.2955	-0.0000	-1.2387	78.4653
0.0000	0.0000	17.6679	-1.1914	-0.0000	-1.2390	78.2833
0.0000	0.0000	17.6389	-1.2459	-0.0000	-1.3051	78.1951
0.0000	0.0000	17.6099	-1.3456	-0.0000	-1.2745	78.1016
0.0000	0.0000	17.5809	-1.2549	-0.0000	-1.2160	78.0072
0.0000	0.0000	17.5519	-1.2203	-0.0000	-1.2719	77.9181
0.0000	0.0000	17.5229	-1.2874	-0.0000	-1.2949	77.8291
0.0000	0.0000	17.4940	-1.3144	-0.0000	-1.2566	77.7355
0.0000	0.0000	17.4649	-1.2487	-0.0000	-1.2418	77.6436
0.0000	0.0000	17.4360	-1.2565	-0.0000	-1.2830	77.5535
0.0000	0.0000	17.4069	-1.3042	-0.0000	-1.2803	77.4616
0.0000	0.0000	17.3779	-1.3042	-0.0000	-1.2534	77.4616
0.0000	0.0000	17.3489	-1.2555	-0.0000	-1.2593	77.2762
0.0000	0.0000	17.3200	-1.3101	-0.0000	-1.2858	77.1834
0.0000	0.0000	17.2910	-1.2975	0.0000	-1.2545	77.0895
0.0000	0.0000	17.2619	-1.2703	-0.0000	-1.2636	76.9970
0.0000	0.0000	17.2329	-1.3018	-0.0000	-1.2816	76.9048
0.0000	0.0000	17.2040	-1.2977	-0.0000	-1.2643	76.8110
0.0000	0.0000	17.1750	-1.2816	-0.0000	-1.2682	76.7183
0.0000	0.0000	17.1459	-1.2991	-0.0000	-1.2795	76.6253
0.0000	0.0000	17.1169	-1.2980	-0.0000	-1.2706	76.5318
0.0000	0.0000	17.0880	-1.2900	-0.0000	-1.2727	76.4386
0.0000	0.0000	17.0589	-1.2900	-0.0000	-1.2790	76.4386
0.0000	0.0000	17.0299	-1.3061	-0.0000	-1.2762	76.2517
0.0000	0.0000	17.0009	-1.2868	-0.0000	-1.2723	76.1586
0.0000	0.0000	16.9719	-1.2986	-0.0000	-1.2855	76.0654
0.0000	0.0000	16.9429	-1.3035	-0.0000	-1.2799	75.9718
0.0000	0.0000	16.9139	-1.2953	-0.0000	-1.2784	75.8781
0.0000	0.0000	16.8849	-1.3001	-0.0000	-1.2848	75.7848
0.0000	0.0000	16.8560	-1.3024	-0.0000	-1.2834	75.6911
0.0000	0.0000	16.8269	-1.3003	-0.0000	-1.2836	75.5974
0.0000	0.0000	16.7979	-1.3021	-0.0000	-1.2863	75.5037
0.0000	0.0000	16.7690	-1.3035	-0.0000	-1.2866	75.4099
0.0000	0.0000	16.7400	-1.3035	-0.0000	-1.2873	75.4099
0.0000	0.0000	16.7109	-1.3039	-0.0000	-1.2890	75.2222
0.0000	0.0000	16.6818	-1.3053	-0.0000	-1.2900	75.1282
0.0000	0.0000	16.6527	-1.3054	-0.0000	-1.2906	75.0343
0.0000	0.0000	16.6239	-1.3060	-0.0000	-1.2919	74.9402
0.0000	0.0000	16.5950	-1.3068	-0.0000	-1.2929	74.8462
0.0000	0.0000	16.5660	-1.3073	-0.0000	-1.2938	74.7521
0.0000	0.0000	16.5368	-1.3080	-0.0000	-1.2950	74.6579
0.0000	0.0000	16.5080	-1.3087	-0.0000	-1.2960	74.5637
0.0000	0.0000	16.4788	-1.3091	-0.0000	-1.2970	74.4695
0.0000	0.0000	16.4498	-1.3098	-0.0000	-1.2981	74.3752
0.0000	0.0000	16.4208	-1.3098	-0.0000	-1.2991	74.3752
0.0000	0.0000	16.3919	-1.3117	-0.0000	-1.3000	74.1864
0.0000	0.0000	16.3628	-1.3501	-0.0000	-1.3007	74.0903
0.0000	0.0000	16.3338	-1.3134	-0.0000	-1.2787	73.9945
0.0000	0.0000	16.3048	-1.2812	-0.0000	-1.3020	73.9010
0.0000	0.0000	16.2758	-1.2812	-0.0000	-1.3228	73.9010
0.0000	0.0000	16.2469	-1.3455	-0.0000	-1.2841	73.7097
0.0000	0.0000	16.2178	-1.2358	-0.0000	-1.2866	73.6178
0.0000	0.0000	16.1888	-1.2943	-0.0000	-1.3543	73.5264
0.0000	0.0000	16.1599	-1.3983	-0.0000	-1.3208	73.4295
0.0000	0.0000	16.1308	-1.3104	-0.0000	-1.2593	73.3309
0.0000	0.0000	16.1019	-1.3104	-0.0000	-1.3129	73.3309
0.0000	0.0000	16.0729	-1.3545	-0.0000	-1.3484	73.1430
0.0000	0.0000	16.0437	-1.3671	-0.0000	-1.2893	73.0450
0.0000	0.0000	16.0150	-1.2413	-0.0000	-1.2825	72.9513
0.0000	0.0000	15.9858	-1.2897	-0.0000	-1.3598	72.8605
0.0000	0.0000	15.9568	-1.3908	-0.0000	-1.3325	72.7648
0.0000	0.0000	15.9278	-1.3180	-0.0000	-1.2728	72.6652
0.0000	0.0000	15.8988	-1.2598	-0.0000	-1.3173	72.5727
0.0000	0.0000	15.8698	-1.3467	-0.0000	-1.3539	72.4785
0.0000	0.0000	15.8406	-1.4164	-0.0000	-1.3031	72.3789
0.0000	0.0000	15.8118	-1.3103	-0.0000	-1.2618	72.2796
0.0000	0.0000	15.7828	-1.3103	-0.0000	-1.3264	72.2796
0.0000	0.0000	15.7539	-1.3529	-0.0000	-1.3610	72.0919
0.0000	0.0000	15.7248	-1.4203	-0.0000	-1.3036	71.9916
0.0000	0.0000	15.6958	-1.3039	-0.0000	-1.2636	71.8936
0.0000	0.0000	15.6668	-1.2638	-0.0000	-1.3345	71.8014
0.0000	0.0000	15.6378	-1.3382	-0.0000	-1.3603	71.7085
0.0000	0.0000	15.6087	-1.4071	-0.0000	-1.3171	71.6103
0.0000	0.0000	15.5798	-1.2928	-0.0000	-1.2765	71.5144
0.0000	0.0000	15.5509	-1.2939	-0.0000	-1.3463	71.4213
0.0000	0.0000	15.5218	-1.3535	-0.0000	-1.3473	71.3260
0.0000	0.0000	15.4928	-1.3658	-0.0000	-1.3126	71.2280
0.0000	0.0000	15.4639	-1.3658	-0.0000	-1.3061	71.2280
0.0000	0.0000	15.4348	-1.2834	-0.0000	-1.3411	71.0376
0.0000	0.0000	15.4057	-1.3546	-0.0000	-1.3583	70.9420
0.0000	0.0000	15.3768	-1.4179	-0.0000	-1.3166	70.8420
0.0000	0.0000	15.3477	-1.3066	-0.0000	-1.2792	70.7433
0.0000	0.0000	15.3188	-1.2820	-0.0000	-1.3469	70.6503
0.0000	0.0000	15.2899	-1.3444	-0.0000	-1.3632	70.5569
0.0000	0.0000	15.2608	-1.4160	-0.0000	-1.3272	70.4572
0.0000	0.0000	15.2319	-1.2990	-0.0000	-1.2847	70.3599
0.0000	0.0000	15.2029	-1.2954	-0.0000	-1.3561	70.2667
0.0000	0.0000	15.1737	-1.3918	-0.0000	-1.3599	70.1706
0.0000	0.0000	15.1448	-1.3918	-0.0000	-1.3030	70.1706
0.0000	0.0000	15.1159	-1.2875	-0.0000	-1.3038	69.9745
0.0000	0.0000	15.0868	-1.3536	-0.0000	-1.3674	69.8789
0.0000	0.0000	15.0578	-1.4155	-0.0000	-1.3289	69.7790
0.0000	0.0000	15.0288	-1.3040	-0.0000	-1.2922	69.6804
0.0000	0.0000	14.9998	-1.2969	-0.0000	-1.3602	69.5872
0.0000	0.0000	14.9707	-1.3872	-0.0000	-1.3659	69.4921
0.0000	0.0000	14.9417	-1.3911	-0.0000	-1.3129	69.3924
0.0000	0.0000	14.9127	-1.2913	0.0000	-1.3112	69.2962
0.0000	0.0000	14.8838	-1.3474	0.0000	-1.3724	69.2014
0.0000	0.0000	14.8549	-1.4103	0.0000	-1.3399	69.1023
0.0000	0.0000	14.8259	-1.4103	0.0000	-1.3028	69.1023
0.0000	0.0000	14.7969	-1.2744	-0.0000	-1.3659	68.9099
0.0000	0.0000	14.7678	-1.3955	-0.0000	-1.3868	68.8129
0.0000	0.0000	14.7388	-1.4163	-0.0000	-1.3149	68.7115
0.0000	0.0000	14.7098	-1.3017	-0.0000	-1.3029	68.6131
0.0000	0.0000	14.6808	-1.3463	-0.0000	-1.3726	68.5187
0.0000	0.0000	14.6519	-1.4058	-0.0000	-1.3471	68.4203
0.0000	0.0000	14.6228	-1.2928	-0.0000	-1.3122	68.3244
0.0000	0.0000	14.5938	-1.3507	-0.0000	-1.3813	68.2289
0.0000	0.0000	14.5647	-1.4120	-0.0000	-1.3477	68.1294
0.0000	0.0000	14.5357	-1.3030	-0.0000	-1.3115	68.0306
0.0000	0.0000	14.5067	-1.3030	-0.0000	-1.3779	68.0306
0.0000	0.0000	14.4778	-1.4147	-0.0000	-1.3533	67.8365
0.0000	0.0000	14.4487	-1.3455	-0.0000	-1.3127	67.7377
0.0000	0.0000	14.4198	-1.3281	-0.0000	-1.3550	67.6416
0.0000	0.0000	14.3907	-1.4021	-0.0000	-1.3667	67.5436
0.0000	0.0000	14.3617	-1.3858	-0.0000	-1.3231	67.4427
0.0000	0.0000	14.3328	-1.2993	-0.0000	-1.3333	67.3446
0.0000	0.0000	14.3037	-1.3567	-0.0000	-1.3863	67.2481
0.0000	0.0000	14.2746	-1.4138	-0.0000	-1.3528	67.1481
0.0000	0.0000	14.2456	-1.3488	-0.0000	-1.3191	67.0485
0.0000	0.0000	14.2169	-1.3318	-0.0000	-1.3587	66.9521
0.0000	0.0000	14.1877	-1.3318	-0.0000	-1.3701	66.9521
0.0000	0.0000	14.1587	-1.4239	-0.0000	-1.3299	66.7531
0.0000	0.0000	14.1297	-1.2887	0.0000	-1.3160	66.6564
0.0000	0.0000	14.1007	-1.3440	0.0000	-1.3984	66.5616
0.0000	0.0000	14.0717	-1.4066	-0.0000	-1.3665	66.4626
0.0000	0.0000	14.0425	-1.3787	-0.0000	-1.3296	66.3618
0.0000	0.0000	14.0136	-1.3138	-0.0000	-1.3469	66.2638
0.0000	0.0000	13.9847	-1.3601	-0.0000	-1.3868	66.1668
0.0000	0.0000	13.9557	-1.4138	-0.0000	-1.3599	66.0667
0.0000	0.0000	13.9267	-1.3583	-0.0000	-1.3282	65.9668
0.0000	0.0000	13.8977	-1.3338	-0.0000	-1.3622	65.8699
0.0000	0.0000	13.8687	-1.3338	-0.0000	-1.3780	65.8699
0.0000	0.0000	13.8397	-1.4227	0.0000	-1.3391	65.6709
0.0000	0.0000	13.8107	-1.2871	0.0000	-1.3258	65.5743
0.0000	0.0000	13.7816	-1.3424	0.0000	-1.4085	65.4796
0.0000	0.0000	13.7528	-1.4479	0.0000	-1.3765	65.3794
0.0000	0.0000	13.7237	-1.3605	-0.0000	-1.3136	65.2767
0.0000	0.0000	13.6947	-1.3079	-0.0000	-1.3664	65.1804
0.0000	0.0000	13.6656	-1.4044	-0.0000	-1.3992	65.0817
0.0000	0.0000	13.6367	-1.4182	-0.0000	-1.3420	64.9800
0.0000	0.0000	13.6075	-1.2939	-0.0000	-1.3341	64.8822
0.0000	0.0000	13.5787	-1.3389	-0.0000	-1.4097	64.7881
0.0000	0.0000	13.5497	-1.3389	-0.0000	-1.3840	64.7881
0.0000	0.0000	13.5208	-1.4328	-0.0000	-1.3232	64.5861
0.0000	0.0000	13.4918	-1.2871	-0.0000	-1.3284	64.4892
0.0000	0.0000	13.4627	-1.3411	-0.0000	-1.4172	64.3946
0.0000	0.0000	13.4338	-1.4465	-0.0000	-1.3859	64.2945
0.0000	0.0000	13.4046	-1.3613	-0.0000	-1.3232	64.1919
0.0000	0.0000	13.3757	-1.3200	-0.0000	-1.3747	64.0952
0.0000	0.0000	13.3468	-1.4059	-0.0000	-1.4005	63.9962
0.0000	0.0000	13.3178	-1.4634	-0.0000	-1.3496	63.8925
0.0000	0.0000	13.2886	-1.3007	-0.0000	-1.3152	63.7928
0.0000	0.0000	13.2597	-1.3387	-0.0000	-1.4137	63.6986
0.0000	0.0000	13.2306	-1.3387	-0.0000	-1.3922	63.6986
0.0000	0.0000	13.2018	-1.4311	-0.0000	-1.3319	63.4968
0.0000	0.0000	13.1726	-1.2849	0.0000	-1.3376	63.4000
0.0000	0.0000	13.1438	-1.3389	0.0000	-1.4265	63.3055
0.0000	0.0000	13.1146	-1.4448	0.0000	-1.3955	63.2055
0.0000	0.0000	13.0855	-1.3746	0.0000	-1.3324	63.1027
0.0000	0.0000	13.0566	-1.3165	-0.0000	-1.3748	63.0052
0.0000	0.0000	13.0277	-1.4044	-0.0000	-1.4107	62.9063
0.0000	0.0000	12.9987	-1.4703	-0.0000	-1.3585	62.8024
0.0000	0.0000	12.9696	-1.3555	-0.0000	-1.3190	62.7004
0.0000	0.0000	12.9406	-1.3154	-0.0000	-1.3884	62.6046
0.0000	0.0000	12.9115	-1.3154	-0.0000	-1.4137	62.6046
0.0000	0.0000	12.8826	-1.4682	-0.0000	-1.3705	62.4048
0.0000	0.0000	12.8536	-1.3444	-0.0000	-1.3230	62.3044
0.0000	0.0000	12.8246	-1.3338	-0.0000	-1.3980	62.2082
0.0000	0.0000	12.7957	-1.3980	-0.0000	-1.4055	62.1100
0.0000	0.0000	12.7668	-1.4629	-0.0000	-1.3677	62.0073
0.0000	0.0000	12.7376	-1.3609	-0.0000	-1.3290	61.9035
0.0000	0.0000	12.7087	-1.3240	-0.0000	-1.3904	61.8069
0.0000	0.0000	12.6797	-1.3984	-0.0000	-1.4136	61.7085
0.0000	0.0000	12.6506	-1.4646	-0.0000	-1.3697	61.6053
0.0000	0.0000	12.6216	-1.3565	-0.0000	-1.3301	61.5027
0.0000	0.0000	12.5926	-1.3565	-0.0000	-1.3953	61.5027
0.0000	0.0000	12.5636	-1.4055	-0.0000	-1.4134	61.3069
0.0000	0.0000	12.5346	-1.4690	-0.0000	-1.3676	61.2030
0.0000	0.0000	12.5056	-1.3493	-0.0000	-1.3295	61.1017
0.0000	0.0000	12.4767	-1.3338	-0.0000	-1.4019	61.0055
0.0000	0.0000	12.4477	-1.4362	-0.0000	-1.4123	60.9067
0.0000	0.0000	12.4186	-1.4471	-0.0000	-1.3515	60.8023
0.0000	0.0000	12.3896	-1.3356	-0.0000	-1.3450	60.7031
0.0000	0.0000	12.3606	-1.3550	-0.0000	-1.4127	60.6061
0.0000	0.0000	12.3316	-1.4484	-0.0000	-1.4021	60.5051
0.0000	0.0000	12.3027	-1.4218	-0.0000	-1.3463	60.4013
0.0000	0.0000	12.2737	-1.4218	-0.0000	-1.3624	60.4013
0.0000	0.0000	12.2446	-1.3116	-0.0000	-1.4401	60.2076
0.0000	0.0000	12.2156	-1.4441	0.0000	-1.4308	60.1075
0.0000	0.0000	12.1866	-1.4608	0.0000	-1.3517	60.0026
0.0000	0.0000	12.1575	-1.3503	0.0000	-1.3417	59.9010
0.0000	0.0000	12.1285	-1.3452	0.0000	-1.4085	59.8045
0.0000	0.0000	12.0995	-1.4379	-0.0000	-1.4126	59.7058
0.0000	0.0000	12.0706	-1.4343	-0.0000	-1.3576	59.6028
0.0000	0.0000	12.0415	-1.3360	-0.0000	-1.3600	59.5036
0.0000	0.0000	12.0126	-1.3943	-0.0000	-1.4198	59.4054
0.0000	0.0000	11.9836	-1.4596	-0.0000	-1.3856	59.3028
0.0000	0.0000	11.9545	-1.4596	-0.0000	-1.3466	59.3028
0.0000	0.0000	11.9256	-1.2621	-0.0000	-1.4100	59.1063
0.0000	0.0000	11.8967	-1.4266	-0.0000	-1.4670	59.0085
0.0000	0.0000	11.8677	-1.5212	-0.0000	-1.3689	58.9018
