CMDdriver	GasFeedback	BrakeFeedback	AccX	AccY	CMD_acc	GpsSpeed
0.0000	0.3800	0.0000	1.5034	0.0000	1.4830	69.8609
0.0000	0.3800	0.0000	1.5054	0.0000	1.4512	70.0775
0.0000	0.3800	0.0000	1.5054	0.0000	1.4353	70.0775
0.0000	0.3700	0.0000	1.4466	0.0000	1.4195	70.1835
0.0000	0.3700	0.0000	1.4471	0.0000	1.4036	70.3918
0.0000	0.3700	0.0000	1.4491	0.0000	1.3718	70.6004
0.0000	0.3700	0.0000	1.4491	0.0000	1.3558	70.6004
0.0000	0.3600	0.0000	1.4070	0.0000	1.3400	70.7046
0.0000	0.3600	0.0000	1.3885	0.0000	1.3242	70.9044
0.0000	0.3600	0.0000	1.3893	0.0000	1.3083	71.0045
0.0000	0.3500	0.0000	1.3310	0.0000	1.2765	71.1012
0.0000	0.3500	0.0000	1.3286	0.0000	1.2606	71.1968
0.0000	0.3400	0.0000	1.3032	0.0000	1.2448	71.2925
0.0000	0.3400	0.0000	1.2701	0.0000	1.2289	71.4753
0.0000	0.3400	0.0000	1.2716	0.0000	1.2131	71.5669
0.0000	0.3300	0.0000	1.2146	0.0000	1.1812	71.6553
0.0000	0.3300	0.0000	1.2120	0.0000	1.1654	71.7426
0.0000	0.3200	0.0000	1.1522	0.0000	1.1495	71.9132
0.0000	0.3200	0.0000	1.1546	0.0000	1.1337	71.9963
0.0000	0.3200	0.0000	1.1577	0.0000	1.1018	72.1628
0.0000	0.3200	0.0000	1.1577	0.0000	1.0859	72.1628
0.0000	0.3100	0.0000	1.0983	0.0000	1.0701	72.2438
0.0000	0.3100	0.0000	1.0988	0.0000	1.0541	72.4019
0.0000	0.3100	0.0000	1.0998	0.0000	1.0384	72.4811
0.0000	0.3100	0.0000	1.1005	0.0000	1.0066	72.5603
0.0000	0.3000	0.0000	1.0585	0.0000	0.9907	72.6395
0.0000	0.3000	0.0000	1.0396	0.0000	0.9748	72.7891
0.0000	0.2900	0.0000	0.9793	0.0000	0.9590	72.8602
0.0000	0.2900	0.0000	0.9810	0.0000	0.9272	73.0013
